TCGA-VQ-A94P TCGA-VQ-A94P TCGA-VQ-A94P
0.0 0.09905 0.1844
1.726 0.3346 0.8217
9.737 0.12665 0.9456
3.686 0.28995 0.9743
8.0487 0.0528 0.9476
8.0251 0.36215 0.04935
1.4052 0.6351 0.2056
4.5085 0.7808 0.9399
9.0797 0.7727 0.925
2.4896 0.8954 0.0221
5.4871 0.31025 0.9131
3.156 0.812 0.9187
0.0 0.2472 0.8223
0.7307 0.5044 0.8625
10.1446 0.02135 0.0168
7.8278 0.0872 0.2246
0.4111 0.6541 0.9002
4.2581 0.03 0.3967
4.7922 0.49855 0.8645
0.0 0.7258 0.4322
5.6091 0.0382 0.0808
2.7939 0.7571 0.5946
8.4245 0.049 0.4653
4.2581 0.0837 0.45595
5.8915 0.0303 0.8767
0 0.1411 0.0477
0.0 0.915 0.9589
6.9269 0.32735 0.6206
0.0 0.516 0.9466
0.7307 0.7878 0.1685
8.3579 0.0125 0.6532
0.4111 0.87325 0.5214
2.3094 0.919 0.4453
9.3367 0.058 0.7407
0.4111 0.2038 0.2627
7.0153 0.0167 0.581
0.7307 0.0529 0.1381
5.3305 0.0513 0.2243
3.7278 0.0297 0.06145
11.757 0.0655 0.7049
9.4762 0.0297 0.8601
4.0727 0.1419 0.3662
7.3652 0.068 0.0607
12.4029 0.0355 0.04
0.0 0.37305 0.10165
8.9072 0.7339 0.1799
0.7307 0.15175 0.92595
0.7307 0.5535 0.8629
0.9922 0.4262 0.1131
0.7307 0.126 0.3411
1.9882 0.7043 0.47665
0.7307 0.8103 0.86935
9.558 0.02905 0.9126
3.4452 0.0383 0.86865
10.3666 0.03535 0.0525
9.8402 0.03715 0.0404
6.5644 0.13555 0.7235
4.9234 0.049 0.6176
6.2637 0.0303 0.86475
17.7841 0.0217 0.18235
6.9994 0.01705 0.54905
12.4192 0.04695 0.0336
0.0 0.8412 0.36395
1.8631 0.5023 0.3691
11.6582 0.0296 0.0742
6.9073 0.03355 0.0586
10.0885 0.0629 0.2533
7.2882 0.5239 0.445
0.9922 0.18 0.6915
8.7646 0.7112 0.0654
1.726 0.9058 0.11385
1.6446 0.03455 0.71765
10.2314 0.0534 0.8079
10.1852 0.0162 0.0376
8.441 0.0271 0.9012
1.9882 0.9071 0.74815
4.7749 0.0182 0.9159
0.0 0.859 0.1281
4.015 0.359 0.256
6.2324 0.06955 0.02945
0.9922 0.4193 0.1211
6.5236 0.648 0.82975
0.0 0.8154 0.035
0.9922 0.0285 0.2077
1.726 0.9249 0.3811
3.8598 0.0843 0.2979
7.2449 0.84695 0.6281
1.8631 0.02845 0.60695
3.8598 0.16285 0.1209
4.939 0.82855 0.9495
1.8631 0.6789 0.645
0.0 0.9163 0.6836
1.2134 0.9191 0.1784
TCGA-MX-A666 TCGA-MX-A666 TCGA-MX-A666
6.3679 0.1313 0.6771
8.8141 0.47965 0.84515
8.7682 0.3214 0.4184
5.6977 0.124 0.5089
8.4927 0.0518 0.8665
15.0238 0.5278 0.62495
1.8185 0.9079 0.895
1.8185 0.2256 0.0713
10.2537 0.6593 0.9003
11.1773 0.5504 0.8821
5.1993 0.1159 0.53505
1.4881 0.034 0.37815
6.9845 0.4001 0.4022
12.5577 0.5712 0.29945
10.206 0.2092 0.6709
2.5092 0.6128 0.9274
9.0671 0.4391 0.6613
2.5092 0.0477 0.2229
7.4483 0.1482 0.0332
12.772 0.4393 0.46525
11.3834 0.453 0.6273
5.2952 0.0252 0.3793
3.8437 0.44905 0.742
14.462 0.43555 0.74835
6.8689 0.02645 0.4608
6.0121 0.10205 0.70975
7.264 0.0348 0.6836
10.2296 0.7222 0.7891
9.3832 0.0346 0.42915
2.7864 0.1125 0.5779
7.2565 0.59725 0.3715
6.1723 0.326 0.9066
13.0575 0.4363 0.86465
10.7762 0.1158 0.1079
4.1673 0.1777 0.72275
1.0587 0.1096 0.13555
0.0 0.696 0.3293
4.3315 0.0793 0.6452
5.4816 0.0721 0.114
8.8302 0.3943 0.7836
9.0167 0.45805 0.7405
6.4296 0.6267 0.6819
1.4881 0.8138 0.8111
10.5934 0.69265 0.8148
8.0034 0.0581 0.75735
8.8753 0.8854 0.7449
8.2678 0.65515 0.69545
7.9133 0.0329 0.64675
11.7097 0.0409 0.0319
9.1728 0.1074 0.34885
8.9234 0.1594 0.531
1.6627 0.085 0.0431
9.0026 0.5892 0.60355
8.5591 0.4372 0.8993
11.9029 0.74855 0.9259
4.5695 0.5895 0.6976
8.1915 0.23105 0.5799
13.0323 0.3561 0.7241
0.0 0.206 0.279
3.2727 0.1225 0.0983
3.2727 0.36275 0.55215
4.138 0.0762 0.6853
6.1133 0.03535 0.54395
8.2796 0.0978 0.2727
6.8645 0.188 0.10305
12.5985 0.3774 0.7856
9.6483 0.426 0.6136
3.5197 0.8319 0.6268
6.9214 0.7283 0.3174
7.8493 0.0629 0.65045
7.6843 0.1752 0.7171
5.185 0.0321 0.78725
9.6797 0.02175 0.4158
15.9751 0.5382 0.7573
9.2234 0.0272 0.7126
1.0587 0.59795 0.6815
12.2362 0.2851 0.7285
6.611 0.2042 0.8062
12.2659 0.45005 0.4604
0.7841 0.7123 0.0237
4.7926 0.09195 0.41565
7.2674 0.0852 0.18335
8.1915 0.10735 0.40445
7.847 0.49715 0.61475
11.8638 0.5392 0.5618
8.2284 0.826 0.5183
4.7737 0.872 0.62775
6.9128 0.1787 0.6033
7.5495 0.07535 0.1363
8.8245 0.5439 0.7933
6.4536 0.1458 0.2098
10.2152 0.4643 0.6646
11.5093 0.4977 0.7208
9.152 0.5331 0.7254
8.2267 0.1359 0.0787
10.0514 0.4673 0.5875
7.3205 0.11355 0.7024
7.7727 0.2355 0.1553
7.0488 0.05345 0.1466
7.707 0.0334 0.2208
8.2127 0.0365 0.7178
4.7154 0.3831 0.404
12.673 0.04875 0.4738
10.4758 0.3066 0.0987
5.7471 0.0775 0.8028
11.4975 0.6609 0.5841
9.1665 0.0644 0.3595
2.5092 0.1345 0.31285
7.7243 0.0817 0.5073
2.5979 0.04355 0.3634
8.9446 0.2022 0.9646
9.4585 0.61085 0.8717
9.7074 0.10495 0.0417
9.6121 0.1533 0.4464
9.8892 0.04715 0.3754
7.037 0.0226 0.0379
11.4343 0.0177 0.0478
2.7605 0.37465 0.2263
1.2892 0.6432 0.5612
12.3659 0.68445 0.905
2.8354 0.5255 0.6581
7.6793 0.0592 0.8847
8.7813 0.1954 0.1279
5.5388 0.55235 0.6494
13.9841 0.7145 0.9359
3.982 0.53385 0.7749
6.0597 0.395 0.1463
9.2806 0.05645 0.8414
12.9584 0.7079 0.7855
7.7964 0.5232 0.8338
6.851 0.7089 0.9241
10.3849 0.0197 0.3572
8.6834 0.3047 0.8039
3.9486 0.661 0.6525
9.9884 0.0278 0.3951
10.2753 0.50175 0.8329
10.4537 0.7586 0.55475
7.7608 0.0836 0.1777
8.863 0.67635 0.5273
9.3405 0.1597 0.68775
8.5986 0.2704 0.5697
4.4789 0.05585 0.5951
0 0.3309 0.3306
0.4447 0.5185 0.6464
11.0753 0.52335 0.5234
0.0 0.3455 0.1167
4.1081 0.9047 0.4994
12.9386 0.0395 0.5203
5.6673 0.74995 0.5778
8.6604 0.65845 0.2037
7.2228 0.4204 0.545
1.4881 0.4519 0.6255
7.7045 0.1075 0.5062
5.6877 0.1359 0.1787
7.8447 0.1139 0.4254
6.7509 0.0221 0.0787
11.825 0.0461 0.2517
8.4276 0.1193 0.6576
4.4315 0.0386 0.0234
9.1665 0.13975 0.0577
11.4249 0.0502 0.5114
7.9496 0.67435 0.28135
9.6267 0.1886 0.332
1.6627 0.0314 0.5518
3.2177 0.2058 0.4577
1.4881 0.1708 0.5206
8.6972 0.4274 0.582
6.441 0.2731 0.63525
1.2892 0.8633 0.7946
7.8761 0.02865 0.4445
2.3136 0.036 0.4158
6.1058 0.12445 0.0764
9.3006 0.1037 0.1007
6.3679 0.03555 0.56055
1.6627 0.0778 0.20655
7.472 0.0275 0.46095
7.2708 0.2344 0.7047
0.4447 0.23485 0.6718
13.0705 0.1088 0.0807
1.0587 0.08595 0.1862
8.8984 0.564 0.4597
11.7301 0.1897 0.3137
7.4981 0.0302 0.0462
7.0723 0.3534 0.54135
7.1067 0.51935 0.808
7.5463 0.4735 0.4426
7.1513 0.8581 0.7327
3.2177 0.8128 0.32205
6.5133 0.08315 0.21105
7.8402 0.0757 0.4829
4.2518 0.0318 0.05145
10.6883 0.03 0.6447
1.6627 0.4606 0.4678
5.185 0.0546 0.7736
9.6148 0.58785 0.2545
8.2197 0.1751 0.1752
7.5601 0.07495 0.0395
5.4221 0.0276 0.769
9.5544 0.03695 0.16675
5.1414 0.0639 0.0837
7.1292 0.1947 0.1244
7.939 0.4454 0.0805
9.1547 0.13775 0.5137
7.7169 0.0456 0.8189
7.6302 0.15815 0.8501
8.4321 0.0366 0.4523
6.7864 0.13905 0.9016
8.0355 0.61 0.8944
8.3323 0.67645 0.8277
5.8318 0.6475 0.5291
TCGA-BR-7717 TCGA-BR-7717 TCGA-BR-7717
5.1437 0.4376 0.51925
5.2916 0.44325 0.78475
4.6434 0.42065 0.4826
2.9152 0.4942 0.3581
7.2991 0.18125 0.85745
14.4147 0.4085 0.8464
2.9152 0.3961 0.6119
0.0 0.5537 0.483
10.7484 0.8835 0.9334
6.7087 0.68705 0.7401
2.2681 0.605 0.5091
0.6279 0.0346 0.4708
4.8755 0.22445 0.75385
5.0985 0.5029 0.06075
9.2783 0.6014 0.5436
6.2213 0.4532 0.9304
11.1133 0.432 0.9083
0.0 0.27645 0.38835
3.8162 0.43405 0.06215
9.5563 0.4035 0.526
7.1127 0.2974 0.6111
4.4767 0.5313 0.5045
3.5059 0.34405 0.6226
15.4819 0.4943 0.74355
4.2883 0.5272 0.5004
4.1621 0.0242 0.5286
8.4375 0.5611 0.5561
14.4821 0.41615 0.46285
9.3751 0.0419 0.50095
1.7061 0.5519 0.4405
9.1793 0.28835 0.2507
6.6783 0.16375 0.903
11.4443 0.45685 0.76155
3.1983 0.5172 0.1506
1.6695 0.5624 0.6278
2.9152 0.64985 0.4418
10.3264 0.3731 0.1148
1.3982 0.352 0.6163
4.3666 0.5208 0.5865
7.9731 0.3669 0.704
3.11 0.5716 0.4289
6.3033 0.48345 0.661
5.5145 0.7305 0.4117
14.5481 0.4993 0.85725
7.0429 0.6743 0.61955
11.8859 0.9219 0.8406
10.9395 0.4518 0.8074
6.3426 0.54915 0.39645
7.6122 0.0534 0.3085
7.2125 0.4512 0.54735
8.9159 0.133 0.5533
3.0158 0.24345 0.0237
0.0 0.75355 0.5401
2.8069 0.5025 0.6133
1.3982 0.64725 0.9321
4.5457 0.3361 0.6148
9.0614 0.4593 0.7012
12.2607 0.258 0.8145
0.6279 0.5668 0.4184
0.6279 0.5216 0.61
10.7823 0.05445 0.2754
3.8162 0.5607 0.4907
3.4349 0.50295 0.71115
8.9159 0.0691 0.2955
6.5415 0.466 0.20545
4.0715 0.3357 0.5435
13.5714 0.3956 0.4428
1.3982 0.7286 0.8125
4.579 0.5526 0.2377
3.1983 0.5034 0.50095
7.5797 0.11285 0.4546
5.9302 0.3268 0.7288
7.4641 0.4918 0.40945
14.466 0.4102 0.7951
6.9248 0.5007 0.4813
3.8162 0.507 0.4992
9.8972 0.2868 0.83
8.2564 0.0895 0.8822
11.994 0.42105 0.4001
0.0 0.51695 0.4618
3.5059 0.05785 0.6435
3.0158 0.1796 0.5302
7.391 0.48225 0.61955
6.5499 0.52575 0.62015
13.1087 0.4453 0.496
11.6743 0.7677 0.5093
6.9313 0.6242 0.7867
2.0947 0.4975 0.4171
6.7348 0.10015 0.1974
1.8977 0.7325 0.547
5.891 0.209 0.2776
9.7004 0.3308 0.8303
4.2054 0.6389 0.52
8.0845 0.552 0.6718
5.7665 0.4742 0.5234
9.1524 0.4209 0.6322
1.6695 0.45125 0.6517
7.3957 0.4495 0.4074
5.646 0.0416 0.0895
6.1231 0.3924 0.4161
6.782 0.0943 0.4307
9.0643 0.5744 0.6282
1.8977 0.4209 0.4229
5.3698 0.3105 0.3935
3.5059 0.47685 0.4399
7.2688 0.3475 0.3484
8.6185 0.34765 0.3014
0.0 0.6462 0.53605
7.5714 0.4732 0.5527
2.8069 0.5311 0.4062
2.0947 0.38205 0.3978
5.4796 0.5345 0.7728
9.5064 0.0642 0.0622
5.9042 0.38915 0.5549
7.596 0.4693 0.5235
6.6235 0.02485 0.0402
12.0099 0.02835 0.0557
0.6279 0.2947 0.2909
3.7 0.3844 0.41875
15.4114 0.3947 0.3714
3.7 0.54075 0.9676
6.0889 0.683 0.5221
7.0309 0.28995 0.22255
14.1632 0.4197 0.4277
12.6505 0.65125 0.9404
0.0 0.39635 0.7754
4.6434 0.4676 0.0524
6.3996 0.41695 0.6509
9.6405 0.475 0.5842
3.5735 0.5987 0.8284
0.0 0.5566 0.9085
9.5096 0.02235 0.0277
5.7224 0.5217 0.7916
6.5994 0.4531 0.8524
7.6635 0.0392 0.4141
5.6923 0.5377 0.884
15.8697 0.6391 0.3352
8.2743 0.0775 0.1055
11.1789 0.7242 0.6858
10.4609 0.6406 0.53665
10.1997 0.2024 0.40055
4.6434 0.38865 0.6171
0 0.427 0.4486
0.0 0.3755 0.3782
9.0181 0.50095 0.5902
0.0 0.4105 0.2506
1.0638 0.8425 0.3023
11.7867 0.0282 0.3871
4.5457 0.6153 0.4554
9.1191 0.8437 0.7602
11.7125 0.2936 0.3594
2.4228 0.39825 0.6839
7.9608 0.0519 0.3722
1.8977 0.1109 0.4079
8.8879 0.3592 0.4824
3.3928 0.4169 0.5444
12.4931 0.058 0.2106
6.6706 0.0383 0.493
2.4228 0.5435 0.5142
5.677 0.61335 0.1322
11.5336 0.0615 0.1367
4.6115 0.59685 0.20125
10.5684 0.5052 0.4592
0.0 0.45135 0.87055
0.0 0.527 0.6015
3.0158 0.4898 0.3207
10.8575 0.3284 0.608
9.2411 0.5708 0.69345
4.1621 0.5836 0.73605
9.5975 0.041 0.3279
2.5625 0.4932 0.548
8.0845 0.06455 0.1116
8.7847 0.10205 0.0527
7.7206 0.53845 0.7088
1.0638 0.1571 0.54975
7.5879 0.1268 0.73365
3.6381 0.42165 0.56015
1.6695 0.30015 0.7005
13.6857 0.046 0.0419
0.0 0.63805 0.4465
7.5209 0.5747 0.3192
11.0258 0.4247 0.64615
6.3328 0.56835 0.535
9.5128 0.1409 0.16975
6.1118 0.44585 0.5163
5.5145 0.3376 0.6886
8.3438 0.6512 0.1463
0.6279 0.75775 0.2831
6.4525 0.07865 0.42295
6.1893 0.3933 0.65955
6.8173 0.0281 0.0682
9.3232 0.4712 0.5164
4.1621 0.3803 0.39095
6.3996 0.3613 0.4452
8.6404 0.53375 0.0367
4.8755 0.5159 0.3844
7.6596 0.0946 0.0427
5.6142 0.071 0.8677
7.1127 0.5386 0.55405
7.7243 0.4906 0.133
3.6381 0.1238 0.1389
5.7373 0.2818 0.0784
5.2714 0.49665 0.4906
7.951 0.1651 0.5881
3.2816 0.6096 0.63635
6.4811 0.5785 0.29995
5.9933 0.40775 0.6487
10.1836 0.3707 0.436
8.0404 0.6169 0.5112
3.0158 0.66355 0.4677
TCGA-BR-A4PF TCGA-BR-A4PF TCGA-BR-A4PF
4.2415 0.4439 0.56635
0.5827 0.63775 0.8953
2.9011 0.47375 0.52525
4.7484 0.6026 0.3394
6.8482 0.49145 0.6454
2.8522 0.4374 0.8009
0.5827 0.5368 0.802
0.0 0.5051 0.6191
2.3869 0.8863 0.9349
13.572 0.4592 0.8743
6.982 0.1397 0.42135
0.3205 0.0344 0.47965
5.3771 0.6545 0.5634
3.1639 0.7472 0.3218
7.927 0.0464 0.4945
0.3205 0.6259 0.9524
3.971 0.5107 0.8537
0.3205 0.56505 0.54045
7.2197 0.5802 0.50455
2.6947 0.55495 0.52815
3.0815 0.3834 0.7335
0.0 0.5022 0.7219
2.0823 0.8374 0.8767
13.4893 0.3687 0.67565
4.2415 0.31445 0.66015
2.7491 0.53755 0.70685
4.7749 0.4996 0.6748
14.3446 0.84885 0.8411
7.7041 0.0735 0.59395
0.8147 0.5978 0.6058
2.3479 0.6754 0.6228
0.9966 0.5022 0.9136
13.7444 0.4518 0.8929
0.3205 0.617 0.4774
0.8045 0.5601 0.69075
1.1662 0.74875 0.51665
0.3205 0.60395 0.4272
1.5805 0.0568 0.7443
2.3869 0.3598 0.5245
4.8883 0.3822 0.865
0.9966 0.5194 0.8858
1.9949 0.676 0.8991
0.0 0.8015 0.5783
8.6015 0.55385 0.8265
6.8451 0.6273 0.6755
0.5827 0.912 0.8585
3.7751 0.66135 0.92665
7.7631 0.46055 0.50575
0.3205 0.3323 0.4551
5.9119 0.5774 0.73105
3.7217 0.5069 0.6667
0.8045 0.44025 0.4079
1.3179 0.80905 0.7524
5.63 0.5479 0.9179
7.8262 0.76225 0.9163
0.0 0.422 0.7564
6.2028 0.42535 0.7757
15.1432 0.4459 0.8334
0.9966 0.6636 0.4199
0.0 0.6145 0.7037
1.1662 0.56795 0.60795
3.4533 0.437 0.4495
3.9006 0.60455 0.689
8.7934 0.1197 0.0647
6.0914 0.5893 0.47825
7.0674 0.3392 0.5461
8.819 0.4873 0.7335
0.5827 0.9311 0.7671
4.4365 0.4568 0.4117
1.4551 0.5296 0.5952
6.7449 0.54705 0.793
3.971 0.3973 0.8602
8.1569 0.53715 0.4656
2.2426 0.8097 0.9235
7.4871 0.0323 0.8236
0.0 0.7768 0.6689
10.1296 0.3272 0.8341
0.0 0.1259 0.942
7.1582 0.45285 0.6886
0.0 0.84245 0.536
4.7879 0.4877 0.7043
4.0597 0.2483 0.44425
2.4539 0.63415 0.7842
9.8034 0.46735 0.65815
2.0823 0.7776 0.8435
1.4551 0.7038 0.54305
5.6516 0.90685 0.613
2.2426 0.77 0.5559
2.1647 0.70325 0.5542
9.3936 0.4775 0.7879
6.7212 0.3736 0.7595
6.8294 0.446 0.8528
10.2027 0.6331 0.8922
14.5331 0.0957 0.0467
5.5403 0.2852 0.7549
8.2601 0.3767 0.7807
5.6007 0.43475 0.8597
5.8389 0.74175 0.7768
2.5793 0.0252 0.0991
6.9933 0.0476 0.26135
7.342 0.5129 0.7869
0.3205 0.5777 0.7119
0.5827 0.4854 0.5592
8.9424 0.436 0.0594
0.0 0.55415 0.5567
6.5895 0.6999 0.4473
7.823 0.2894 0.52155
0.0 0.6963 0.62335
5.548 0.0389 0.4744
1.4551 0.02955 0.8084
0.3205 0.4112 0.9655
0.8045 0.8374 0.7985
2.6947 0.3407 0.1544
0.8045 0.5259 0.6838
6.6938 0.53105 0.4137
9.1373 0.03185 0.0634
12.1641 0.0187 0.1429
1.4551 0.37415 0.3461
0.3205 0.4953 0.52755
14.0832 0.39075 0.4849
4.3686 0.8167 0.9791
4.3859 0.6937 0.6231
2.3165 0.4837 0.5637
2.0823 0.5482 0.4329
17.3062 0.50975 0.976
10.2758 0.6032 0.9089
0.0 0.9653 0.0791
5.9182 0.46915 0.5302
5.428 0.72295 0.8601
1.9949 0.742 0.8964
0.9966 0.7497 0.953
10.0315 0.0253 0.3573
7.5536 0.8375 0.8484
0.0 0.5552 0.8639
15.9201 0.0323 0.3798
11.46 0.37085 0.8645
6.7212 0.9117 0.5867
3.6942 0.0653 0.0786
7.671 0.79425 0.7458
8.4227 0.7145 0.7478
0.3205 0.4466 0.5556
0.3205 0.50355 0.7539
0 0.2944 0.7954
0.0 0.4241 0.406
12.5955 0.49495 0.36685
0.0 0.5847 0.4771
1.5805 0.9139 0.4554
9.9911 0.0196 0.5052
0.0 0.7941 0.7313
3.5788 0.8233 0.3472
5.1227 0.1779 0.4719
0.0 0.51635 0.744
5.9664 0.4065 0.6274
3.9244 0.0712 0.3286
3.6662 0.0441 0.7506
8.069 0.3126 0.6062
12.2125 0.0266 0.306
3.9006 0.0431 0.41145
1.6958 0.6117 0.54
9.4976 0.3154 0.1165
10.8068 0.5831 0.8331
0.0 0.72605 0.39705
8.4801 0.5772 0.5798
0.0 0.3115 0.9334
1.1662 0.7229 0.7487
0.3205 0.5665 0.3384
3.5788 0.3787 0.6627
7.9777 0.5929 0.7231
0.0 0.9027 0.8682
6.982 0.53235 0.4501
2.5793 0.517 0.6887
7.9107 0.04865 0.17285
6.7582 0.67495 0.4953
6.0755 0.4476 0.8397
0.0 0.6037 0.65655
5.7549 0.4966 0.7852
3.0385 0.1376 0.9113
0.0 0.46665 0.80725
12.5778 0.5916 0.3903
0.0 0.67715 0.52735
0.0 0.7204 0.57545
10.7444 0.0672 0.65765
7.2293 0.6229 0.5912
7.546 0.4446 0.40885
9.8114 0.0881 0.9217
6.924 0.4751 0.8768
7.4006 0.8015 0.8923
0.3205 0.8304 0.3407
11.6466 0.42265 0.61
6.5169 0.4907 0.8108
4.9935 0.0335 0.1486
9.2993 0.5485 0.609
0.0 0.3842 0.5672
3.8266 0.0388 0.8777
1.1662 0.785 0.0411
3.7486 0.722 0.4507
5.7616 0.1078 0.09245
0.0 0.4552 0.5069
7.313 0.46635 0.5862
3.9244 0.4145 0.0426
3.3515 0.0896 0.13895
7.3354 0.7432 0.0749
4.4693 0.4556 0.6029
6.1733 0.5359 0.7512
2.9483 0.5614 0.73395
3.971 0.47185 0.3001
9.7709 0.5667 0.945
1.4551 0.7863 0.8619
0.9966 0.871 0.7277
0.0 0.516 0.477
TCGA-BR-A4IU TCGA-BR-A4IU TCGA-BR-A4IU
5.6069 0.232 0.6952
0.3686 0.6194 0.9018
4.4566 0.50075 0.5738
5.8374 0.4072 0.5496
1.8559 0.20435 0.7778
7.6319 0.5217 0.8804
2.8304 0.3869 0.8255
0.3686 0.4227 0.0701
0.9055 0.891 0.9306
0.0 0.901 0.8984
5.0952 0.2561 0.5306
1.4576 0.0687 0.67275
5.2131 0.15585 0.53485
2.2582 0.711 0.16575
11.5499 0.3207 0.6958
2.8304 0.786 0.9115
7.1247 0.606 0.9356
0.0 0.205 0.3839
6.9658 0.30595 0.10955
10.937 0.33435 0.4031
5.0829 0.4781 0.78525
2.071 0.4802 0.7592
4.4374 0.8513 0.8132
15.2484 0.5904 0.7712
5.5272 0.35645 0.556
6.1048 0.44355 0.68955
12.061 0.4843 0.69385
12.3708 0.73905 0.77225
4.378 0.0945 0.59635
1.6235 0.2892 0.61965
9.6112 0.67835 0.4388
4.7183 0.40515 0.9137
8.9011 0.6736 0.6947
0.3686 0.4588 0.1141
4.1368 0.5053 0.82745
1.1139 0.5921 0.45755
2.5001 0.7576 0.3328
3.3253 0.4632 0.6471
6.0677 0.2434 0.27535
4.0883 0.5543 0.726
1.7349 0.5889 0.7609
0.0 0.72 0.8103
0.0 0.8396 0.8739
10.5987 0.84675 0.7878
10.0214 0.0489 0.88255
1.6029 0.9024 0.7543
9.8783 0.6966 0.90265
8.0275 0.0326 0.62085
11.1602 0.0374 0.2034
9.6182 0.0865 0.53975
7.7806 0.3609 0.7675
1.7349 0.3144 0.3133
0.0 0.6446 0.77365
1.296 0.8061 0.8132
0.0 0.70735 0.9129
0.6619 0.6017 0.7592
10.0342 0.45325 0.7159
13.7093 0.299 0.8324
0.9055 0.4475 0.3525
0.6619 0.2614 0.2617
5.3009 0.29695 0.45975
4.378 0.3409 0.5305
5.5632 0.5111 0.76645
6.5613 0.0889 0.1989
7.2568 0.0789 0.1739
4.7023 0.5697 0.8147
7.3576 0.6466 0.6643
1.6029 0.795 0.5856
0.0 0.8101 0.5506
3.1472 0.1227 0.70945
8.1119 0.4556 0.7594
6.904 0.3567 0.6345
11.422 0.4112 0.4869
8.0905 0.7193 0.8715
8.3455 0.0273 0.8206
0.0 0.8563 0.9515
7.2705 0.54415 0.764
1.1139 0.0937 0.9433
9.9973 0.6358 0.7022
2.071 0.76555 0.0278
5.3326 0.26905 0.61745
5.4715 0.14595 0.2558
10.7094 0.4478 0.59925
5.641 0.68665 0.6469
4.811 0.7164 0.8835
8.0308 0.8577 0.52135
0.0 0.8264 0.7459
5.6577 0.5584 0.6611
7.3855 0.094 0.2488
1.9675 0.8911 0.6013
8.0967 0.4238 0.666
2.1676 0.59735 0.8571
4.5847 0.7581 0.8184
9.7457 0.1667 0.1316
9.6206 0.0741 0.1115
6.4408 0.6773 0.8075
3.9592 0.2478 0.74675
8.6047 0.2751 0.0952
6.1935 0.53855 0.6214
7.522 0.1181 0.46185
10.4156 0.0653 0.6603
10.4147 0.4228 0.6231
0.0 0.1176 0.5919
4.4944 0.7114 0.0801
3.0491 0.27775 0.8215
6.2717 0.8081 0.6938
7.9851 0.4345 0.40785
0.0 0.3437 0.60775
6.205 0.4599 0.5729
4.1368 0.541 0.5987
3.986 0.3895 0.9311
6.7948 0.69485 0.8447
10.8244 0.1193 0.0595
7.8605 0.656 0.6197
9.0183 0.42725 0.4362
6.3966 0.4672 0.6206
11.1159 0.5795 0.8115
0.3686 0.53925 0.5889
1.296 0.679 0.66765
13.8876 0.75195 0.7512
2.3434 0.68175 0.9863
7.4202 0.4888 0.8238
6.8828 0.4595 0.2853
5.8226 0.59025 0.6316
11.8795 0.6938 0.9842
4.1368 0.52905 0.869
0.3686 0.9472 0.0361
8.5874 0.2886 0.7998
12.461 0.74705 0.8616
8.0797 0.5391 0.9193
0.9055 0.8067 0.9367
10.3992 0.025 0.4587
7.9137 0.4925 0.8664
0.6619 0.7532 0.8869
4.3981 0.0386 0.5365
6.7447 0.6468 0.8329
13.2443 0.9165 0.63095
10.0985 0.4963 0.4754
10.0831 0.72215 0.7378
9.8881 0.4759 0.7194
8.3009 0.2641 0.6034
6.0232 0.35345 0.7889
0 0.5938 0.7997
0.0 0.6556 0.7461
7.9276 0.7461 0.65655
0.0 0.7119 0.3756
0.0 0.9078 0.5683
10.9528 0.0152 0.7134
0.9055 0.7272 0.8409
11.0075 0.6386 0.5457
6.0677 0.6304 0.532
0.0 0.5825 0.8695
9.5325 0.022 0.3923
0.0 0.1732 0.4117
10.1585 0.3034 0.6113
4.0469 0.30345 0.42525
10.3826 0.0286 0.7771
3.7566 0.0799 0.70075
5.1903 0.5412 0.483
6.7171 0.1514 0.1454
11.325 0.4152 0.7522
1.296 0.78255 0.4188
12.9804 0.3295 0.3512
0.6619 0.42605 0.9174
4.7342 0.3385 0.678
7.5868 0.4022 0.5039
5.4037 0.495 0.5851
13.9417 0.4195 0.62905
11.3645 0.7351 0.82865
10.8008 0.2359 0.69255
4.0633 0.1027 0.48795
9.3032 0.0909 0.23385
9.9101 0.546 0.6164
7.025 0.0729 0.67365
0.6619 0.4142 0.3128
7.8997 0.154 0.6126
2.5001 0.16285 0.8342
0.0 0.5337 0.81685
12.4143 0.4176 0.4054
0.0 0.42975 0.40945
3.0491 0.7032 0.5642
13.9831 0.3377 0.56085
8.0812 0.42515 0.3562
7.0442 0.9062 0.53165
8.7297 0.4787 0.8176
10.0286 0.6859 0.7303
8.7639 0.7375 0.7616
2.8304 0.8443 0.4836
2.2582 0.08465 0.37545
8.6845 0.0273 0.86835
8.348 0.4137 0.26215
12.5249 0.0638 0.5278
3.1938 0.8113 0.67095
8.2074 0.0221 0.8128
9.0637 0.66675 0.0324
5.7697 0.371 0.3597
9.8145 0.618 0.5514
2.5001 0.059 0.7096
7.6277 0.4866 0.50775
10.281 0.4092 0.2447
0.3686 0.1915 0.3122
8.1538 0.3731 0.1336
6.3613 0.46225 0.5504
8.0936 0.1911 0.8042
7.0442 0.3689 0.82905
7.4054 0.46915 0.39435
8.4949 0.1129 0.944
3.4838 0.8292 0.8074
0.0 0.8674 0.7984
7.8569 0.56405 0.4427
TCGA-VQ-A8PX TCGA-VQ-A8PX TCGA-VQ-A8PX
3.0646 0.214 0.5155
1.8393 0.52065 0.8621
15.373 0.39675 0.4653
3.3516 0.3278 0.4048
6.409 0.1201 0.7283
9.8127 0.4219 0.7662
0.7963 0.9311 0.9179
